Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,dropout_prob,predicted_label,student_id
1,13,1,7,1,1,1,5,5,3,3,0,0,0,1,1,0,30,0,1,6,9,2,15.0,0,1,6,7,2,13.5,0,15.5,2.8,-4.06,Dropout,0.013593526,0,2290
1,1,1,10,1,1,1,22,27,6,11,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,0,6,11,5,11.0,0,7.6,2.6,0.32,Graduate,0.013593526,0,2291
1,9,1,9,1,1,1,19,24,12,12,0,0,0,1,1,0,22,0,0,5,11,3,13.666666666666666,0,0,5,10,3,11.333333333333334,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2292
1,1,1,15,1,1,1,13,27,10,10,0,0,0,1,1,0,19,0,0,6,8,6,12.833333333333334,0,0,6,8,6,13.333333333333334,0,15.5,2.8,-4.06,Graduate,0.013593526,0,2293
1,8,1,2,1,1,1,1,27,5,10,0,0,0,0,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,0.013593526,0,2294
1,8,3,14,1,1,1,1,28,5,8,0,0,0,1,1,0,19,0,0,6,8,6,15.125,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,Graduate,0.013593526,0,2295
1,14,2,9,1,1,1,1,14,4,4,1,0,0,1,1,0,22,0,0,5,11,0,0.0,0,0,5,7,1,10.0,1,16.2,0.3,-0.92,Dropout,0.013593526,0,2296
1,1,1,10,1,1,1,4,5,3,3,0,0,0,1,1,0,22,0,0,6,10,5,11.4,0,0,6,8,5,11.0,0,10.8,1.4,1.74,Graduate,0.013593526,0,2297
1,1,1,10,1,1,1,1,1,5,5,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11.0,0,9.4,-0.8,-3.12,Graduate,0.013593526,0,2298
1,12,1,11,1,14,1,1,1,6,11,0,0,0,0,1,0,26,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.013593526,0,2299
1,15,1,7,1,14,1,5,31,4,3,0,0,0,1,1,0,23,0,3,7,12,3,14.0,0,1,6,12,1,14.0,0,12.4,0.5,1.79,Enrolled,0.013593526,0,2300
1,8,1,5,1,1,1,13,14,8,8,0,0,0,1,1,0,18,0,0,6,7,6,12.333333333333334,0,0,6,10,5,10.8,4,16.2,0.3,-0.92,Enrolled,0.013593526,0,2301
1,1,1,9,1,1,1,22,27,10,10,0,0,1,1,1,1,22,0,0,5,8,5,10.666666666666666,0,0,5,11,2,11.0,0,15.5,2.8,-4.06,Enrolled,0.013593526,0,2302
1,9,5,7,1,1,1,3,2,3,4,1,0,0,1,1,0,19,0,0,5,9,5,11.833333333333334,0,0,5,9,5,14.714285714285714,0,12.4,0.5,1.79,Enrolled,0.013593526,0,2303
1,8,1,9,1,1,1,1,14,5,9,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,0.013593526,0,2304
1,1,3,5,1,1,1,22,27,10,10,1,0,0,1,1,1,22,0,0,6,6,6,11.666666666666666,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,Enrolled,0.013593526,0,2305
1,4,1,8,1,3,1,2,28,3,4,1,0,0,0,1,0,18,0,2,5,7,2,13.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0.013593526,0,2306
4,14,2,17,0,13,1,3,1,3,10,0,0,0,1,1,0,39,0,0,2,5,0,0.0,0,0,4,4,0,0.0,0,10.8,1.4,1.74,Dropout,0.013593526,0,2307
1,1,1,12,1,1,1,13,1,12,12,0,0,0,1,1,0,18,0,0,8,8,0,0.0,3,0,8,8,0,0.0,3,10.8,1.4,1.74,Dropout,0.013593526,0,2308
1,8,3,7,1,1,1,1,28,4,4,0,0,0,1,1,1,18,0,0,5,5,5,13.0,0,0,5,5,5,14.2,0,8.9,1.4,3.51,Graduate,0.013593526,0,2309
1,1,1,10,1,1,1,13,28,10,10,0,0,0,1,1,1,19,0,0,6,7,6,13.857142857142858,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,0.013593526,0,2310
1,1,1,12,1,1,1,1,14,10,10,0,0,0,1,1,0,18,0,0,7,7,6,13.391666666666666,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,Graduate,0.013593526,0,2311
1,1,1,9,1,1,1,19,14,1,5,1,0,0,1,1,1,18,0,0,5,7,4,12.75,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0.013593526,0,2312
1,15,1,8,1,14,1,22,27,7,7,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,10.8,1.4,1.74,Graduate,0.013593526,0,2313
1,1,1,10,1,1,1,1,1,4,5,0,0,0,1,1,0,19,0,0,6,7,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate,0.013593526,0,2314
1,1,1,8,1,1,1,13,27,10,9,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,0,5,5,5,15.6,0,12.7,3.7,-1.7,Dropout,0.013593526,0,2315
1,12,1,7,1,12,1,1,1,5,4,0,0,1,0,1,0,31,0,0,5,9,2,13.333333333333334,0,0,5,9,2,16.0,4,16.2,0.3,-0.92,Dropout,0.013593526,0,2316
1,12,1,17,0,1,1,3,1,4,4,0,0,0,1,1,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,0.013593526,0,2317
1,1,1,5,1,1,1,1,1,5,9,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.013593526,0,2318
1,8,1,11,1,1,1,1,1,5,9,0,0,0,1,1,0,20,0,0,6,7,6,13.714285714285714,0,0,6,8,6,14.714285714285714,0,16.2,0.3,-0.92,Graduate,0.013593526,0,2319
4,12,1,10,1,1,1,13,3,10,3,0,0,0,1,1,0,50,0,0,6,7,4,12.25,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout,0.013593526,0,2320
1,14,1,5,1,1,1,1,2,5,3,0,0,0,1,1,0,38,0,1,6,9,5,16.0,1,0,6,11,4,16.5,0,13.9,-0.3,0.79,Enrolled,0.013593526,0,2321
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,31,0,0,5,8,1,11.0,0,0,5,5,1,13.0,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2322
1,12,1,12,1,1,1,1,27,10,10,1,0,0,1,1,0,27,0,0,7,7,7,14.085714285714284,0,0,7,7,7,14.085714285714284,0,7.6,2.6,0.32,Enrolled,0.013593526,0,2323
1,9,1,10,1,1,1,1,3,10,3,1,0,0,1,1,0,21,0,0,6,9,6,10.166666666666666,0,0,6,10,6,10.5,0,12.7,3.7,-1.7,Graduate,0.013593526,0,2324
2,12,1,7,1,1,1,22,27,10,10,0,0,0,1,1,0,34,0,0,5,8,1,10.0,0,0,5,9,0,0.0,0,8.9,1.4,3.51,Dropout,0.013593526,0,2325
1,16,1,7,1,1,1,2,27,3,10,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,7,1,10.0,0,7.6,2.6,0.32,Enrolled,0.013593526,0,2326
2,12,1,17,0,1,1,22,27,2,5,1,0,0,0,1,0,40,0,0,5,10,2,10.5,0,0,5,5,3,10.666666666666666,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2327
1,1,1,2,1,1,1,23,14,10,3,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,0.013593526,0,2328
2,12,1,5,1,9,1,22,28,6,11,0,0,1,0,1,1,46,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,0.013593526,0,2329
1,14,5,3,0,1,1,19,24,1,1,0,0,0,1,1,0,37,0,0,6,12,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,0.013593526,0,2330
1,12,1,4,1,1,1,13,27,10,8,1,0,0,1,1,0,31,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,0.013593526,0,2331
1,12,1,4,1,1,1,1,14,5,11,0,0,0,1,1,0,34,0,0,6,15,5,13.333333333333334,0,0,6,15,5,12.4,0,12.4,0.5,1.79,Graduate,0.013593526,0,2332
1,1,6,2,1,1,1,8,8,5,5,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2333
1,1,1,14,1,1,1,23,27,10,10,0,0,0,1,1,1,18,0,0,6,7,6,13.571428571428571,0,0,6,6,6,14.333333333333334,0,12.4,0.5,1.79,Graduate,0.013593526,0,2334
1,8,4,5,1,1,1,1,1,4,4,1,0,0,1,1,1,19,0,0,6,6,6,12.833333333333334,0,0,6,7,6,11.166666666666666,0,11.1,0.6,2.02,Graduate,0.013593526,0,2335
1,14,1,17,0,1,1,22,14,10,5,0,0,0,1,1,0,40,0,1,5,6,4,10.25,0,3,8,18,5,11.2,5,15.5,2.8,-4.06,Dropout,0.013593526,0,2336
1,12,1,8,1,1,1,1,28,10,10,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,0.013593526,0,2337
1,8,5,7,1,1,1,23,28,6,10,1,0,1,1,1,0,20,0,0,5,5,4,14.5,0,0,6,8,3,13.333333333333334,0,11.1,0.6,2.02,Dropout,0.013593526,0,2338
1,8,1,7,1,1,1,13,14,10,10,0,0,0,1,1,0,20,0,0,5,6,5,15.8,0,0,5,8,5,13.714285714285714,0,11.1,0.6,2.02,Enrolled,0.013593526,0,2339
1,12,1,4,1,1,1,22,27,10,11,1,0,0,0,1,0,43,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.013593526,0,2340
1,8,4,7,1,1,1,22,14,10,5,1,0,0,1,1,0,18,0,0,5,8,4,12.5,0,0,5,7,3,14.666666666666666,1,7.6,2.6,0.32,Enrolled,0.013593526,0,2341
1,14,1,4,1,1,1,2,4,5,2,0,0,0,1,1,0,35,0,16,18,22,18,11.666666666666666,0,12,13,13,12,11.5,1,15.5,2.8,-4.06,Graduate,0.013593526,0,2342
1,8,2,17,0,1,1,22,14,10,5,0,0,0,1,1,0,23,0,0,5,6,4,13.0,0,0,5,5,5,13.0,0,7.6,2.6,0.32,Graduate,0.013593526,0,2343
1,8,1,12,1,1,1,3,3,3,3,0,0,0,1,1,0,19,0,0,7,8,7,12.12142857142857,0,0,9,12,8,11.50625,0,12.4,0.5,1.79,Graduate,0.013593526,0,2344
1,17,1,6,1,16,1,1,14,4,9,1,0,0,1,1,1,21,0,7,11,15,9,14.22222222222222,0,4,9,15,7,13.75,0,8.9,1.4,3.51,Graduate,0.013593526,0,2345
1,14,1,14,1,1,1,3,14,5,9,0,0,0,1,1,0,19,0,0,6,17,4,12.5,0,0,6,8,4,13.25,0,13.9,-0.3,0.79,Enrolled,0.013593526,0,2346
1,9,1,7,1,1,1,1,1,5,4,1,0,0,1,1,0,20,0,0,5,7,5,12.166666666666666,0,0,5,7,5,15.285714285714286,0,12.4,0.5,1.79,Graduate,0.013593526,0,2347
1,12,1,14,1,1,1,13,14,4,4,0,1,0,1,1,1,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,0.013593526,0,2348
4,12,1,11,1,1,1,22,14,10,10,1,0,0,1,1,0,44,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate,0.013593526,0,2349
1,9,1,12,1,1,1,13,3,5,10,0,0,0,1,1,0,19,0,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,12.7,3.7,-1.7,Graduate,0.013593526,0,2350
1,15,1,8,1,14,1,2,1,4,7,1,0,0,1,1,0,22,0,11,18,32,12,12.857142857142858,1,8,12,15,10,14.3,0,16.2,0.3,-0.92,Graduate,0.013593526,0,2351
1,1,1,8,1,1,1,3,3,2,3,0,0,0,1,1,0,18,0,0,5,7,4,14.0,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,0.013593526,0,2352
1,8,1,14,1,1,1,22,27,10,10,1,0,0,1,1,1,21,0,0,6,8,4,14.75,0,0,6,6,5,11.8,0,12.7,3.7,-1.7,Graduate,0.013593526,0,2353
1,1,2,6,1,1,1,22,14,12,12,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,0.013593526,0,2354
1,8,4,14,1,1,1,3,1,3,4,1,0,0,1,1,0,18,0,0,6,8,6,13.625,0,0,6,7,6,14.285714285714286,0,11.1,0.6,2.02,Graduate,0.013593526,0,2355
1,1,1,2,1,1,1,1,1,5,4,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0.013593526,0,2356
1,15,1,4,1,14,1,1,28,7,7,1,0,0,1,1,0,21,0,0,6,12,4,11.8,0,0,6,11,4,11.875,0,16.2,0.3,-0.92,Dropout,0.013593526,0,2357
1,12,1,4,1,1,1,3,3,3,3,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,0,6,10,6,14.6,0,16.2,0.3,-0.92,Graduate,0.013593526,0,2358
1,8,5,11,1,1,1,1,1,3,4,1,0,0,1,1,0,21,0,0,6,10,4,11.5,0,0,6,10,2,10.5,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2359
1,12,1,7,1,1,1,13,14,10,8,0,0,1,1,1,0,24,0,0,5,12,1,10.0,0,0,5,11,1,11.0,0,8.9,1.4,3.51,Enrolled,0.013593526,0,2360
1,13,1,15,1,1,1,13,6,5,4,0,0,0,1,1,0,27,0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2361
1,1,5,9,1,1,1,13,14,10,10,1,0,0,1,1,0,20,0,0,5,9,3,10.333333333333334,0,0,5,6,5,12.8,0,12.4,0.5,1.79,Graduate,0.013593526,0,2362
1,15,1,7,1,14,1,1,14,5,6,1,0,0,1,1,0,22,0,0,5,9,0,0.0,0,0,5,6,2,11.666666666666666,0,10.8,1.4,1.74,Enrolled,0.013593526,0,2363
1,1,1,4,1,1,1,13,14,10,10,0,0,0,1,1,1,19,0,0,6,9,4,12.0,2,0,6,10,4,12.5,0,15.5,2.8,-4.06,Enrolled,0.013593526,0,2364
1,9,1,15,1,1,1,1,1,5,8,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.5,0,8.9,1.4,3.51,Graduate,0.013593526,0,2365
1,1,1,2,1,1,1,1,1,8,5,1,0,1,1,1,0,23,0,13,17,19,13,12.153846153846152,0,10,17,28,11,11.909090909090908,1,11.1,0.6,2.02,Enrolled,0.013593526,0,2366
1,8,1,8,1,1,1,10,10,3,9,1,0,0,1,1,0,18,0,0,6,7,6,14.0,0,0,6,8,6,13.666666666666666,0,12.4,0.5,1.79,Graduate,0.013593526,0,2367
1,1,1,15,1,1,1,3,2,5,7,1,0,0,0,1,0,29,0,0,6,8,6,16.5,0,0,6,6,5,13.8,0,11.1,0.6,2.02,Enrolled,0.013593526,0,2368
1,12,1,8,1,1,1,1,14,5,6,1,0,0,1,1,0,29,0,0,5,11,1,18.0,2,0,5,10,3,13.333333333333334,2,10.8,1.4,1.74,Dropout,0.013593526,0,2369
1,15,1,4,1,1,1,1,1,5,6,0,0,0,1,1,0,20,0,0,6,11,6,11.285714285714286,0,0,6,12,5,11.77777777777778,0,16.2,0.3,-0.92,Enrolled,0.013593526,0,2370
1,1,5,2,1,1,1,13,3,10,3,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,0.013593526,0,2371
1,8,3,2,1,1,1,3,29,3,6,1,1,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,0.013593526,0,2372
1,1,2,14,1,1,1,3,1,4,6,1,0,0,1,1,0,20,0,0,6,10,5,14.0,0,0,6,10,6,12.0,0,11.1,0.6,2.02,Enrolled,0.013593526,0,2373
1,12,1,8,1,1,1,13,14,10,6,1,0,0,1,1,0,24,0,0,5,13,4,13.75,1,0,5,9,3,12.0,0,9.4,-0.8,-3.12,Enrolled,0.013593526,0,2374
1,1,1,14,1,1,1,22,27,6,9,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11.0,0,12.7,3.7,-1.7,Dropout,0.013593526,0,2375
1,12,1,9,1,1,1,22,1,8,4,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,Graduate,0.013593526,0,2376
1,12,1,9,1,1,1,22,27,10,10,0,0,0,0,1,0,32,0,0,5,9,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2377
1,14,1,17,0,1,1,3,4,3,3,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,3,8,8,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,0.013593526,0,2378
1,1,1,8,1,1,1,2,27,10,8,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate,0.013593526,0,2379
1,8,1,11,1,1,1,1,14,5,8,0,0,0,1,1,1,19,0,0,6,8,5,12.666666666666666,0,0,6,10,6,12.857142857142858,0,16.2,0.3,-0.92,Graduate,0.013593526,0,2380
1,1,3,5,1,1,1,13,28,6,8,1,0,0,1,1,1,19,0,0,6,6,6,15.166666666666666,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate,0.013593526,0,2381
1,4,1,7,1,15,1,1,1,5,5,0,0,0,1,1,0,27,0,4,6,6,6,13.166666666666666,0,2,5,7,5,15.142857142857142,0,11.1,0.6,2.02,Dropout,0.013593526,0,2382
1,17,1,4,1,1,1,13,1,10,10,0,0,1,1,1,0,21,0,7,12,20,10,11.8,0,5,12,15,9,11.444444444444445,0,8.9,1.4,3.51,Enrolled,0.013593526,0,2383
1,8,1,7,1,1,1,13,1,5,6,0,0,0,1,1,0,20,0,0,5,10,4,11.5,0,0,5,11,0,0.0,0,13.9,-0.3,0.79,Enrolled,0.013593526,0,2384
1,15,1,5,1,14,1,13,28,5,1,1,0,0,1,1,0,21,0,0,6,6,6,14.5,0,0,6,8,6,11.333333333333334,0,12.4,0.5,1.79,Graduate,0.013593526,0,2385
1,1,5,15,1,1,1,22,3,6,3,1,0,0,1,1,0,22,0,0,6,10,5,13.4,0,0,6,12,3,10.666666666666666,0,9.4,-0.8,-3.12,Enrolled,0.013593526,0,2386
1,1,1,2,1,1,1,1,28,6,8,1,0,1,0,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,0.013593526,0,2387
1,8,4,9,1,1,1,23,14,6,6,1,0,0,1,1,1,18,0,0,5,8,4,10.8,0,0,5,10,2,12.5,0,11.1,0.6,2.02,Dropout,0.013593526,0,2388
1,12,2,10,1,1,1,13,1,6,6,0,0,0,1,1,0,28,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,0.013593526,0,2389
2,12,1,4,1,1,1,1,27,10,2,0,0,1,0,1,0,25,0,3,10,23,6,11.428571428571429,0,2,7,15,4,12.0,1,15.5,2.8,-4.06,Dropout,0.013593526,0,2390
1,14,1,4,1,1,1,22,1,6,5,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,15.5,2.8,-4.06,Dropout,0.013593526,0,2391
1,1,1,9,1,1,1,23,14,10,6,0,0,0,1,1,0,18,0,0,5,11,2,13.5,0,0,5,11,3,12.333333333333334,0,8.9,1.4,3.51,Enrolled,0.013593526,0,2392
1,1,1,11,1,1,1,4,14,5,6,0,0,0,1,1,0,26,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,0.013593526,0,2393
1,8,3,9,1,1,1,22,27,7,6,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,Graduate,0.013593526,0,2394
1,14,1,15,1,1,1,13,28,10,8,1,0,0,1,1,0,22,0,0,6,17,3,11.333333333333334,3,0,6,14,3,12.333333333333334,0,15.5,2.8,-4.06,Enrolled,0.013593526,0,2395
1,12,1,4,1,1,1,1,3,5,6,0,0,0,1,1,0,25,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,0.013593526,0,2396
1,1,2,15,1,1,1,3,1,5,5,1,0,0,1,1,0,19,0,0,6,9,5,11.4,0,0,6,13,5,12.4,0,8.9,1.4,3.51,Enrolled,0.013593526,0,2397
1,8,2,15,1,1,1,3,14,3,4,1,0,0,1,1,0,19,0,0,6,7,6,14.428571428571429,0,0,6,7,6,14.571428571428571,0,13.9,-0.3,0.79,Graduate,0.013593526,0,2398
1,8,1,12,1,1,1,1,1,6,6,0,0,0,1,1,0,19,0,0,7,9,7,12.492857142857144,0,0,8,10,8,11.7125,0,16.2,0.3,-0.92,Graduate,0.013593526,0,2399
4,12,1,3,0,12,1,1,27,10,2,0,0,0,1,1,0,45,0,2,8,10,4,11.5,0,2,8,13,4,11.0,0,10.8,1.4,1.74,Dropout,0.013593526,0,2400
2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,52,0,0,5,7,5,11.2,0,0,5,6,5,12.8,1,7.6,2.6,0.32,Graduate,0.013593526,0,2401
1,1,1,9,1,1,1,13,14,10,4,1,0,0,0,1,0,20,0,0,5,9,3,12.0,1,0,5,7,3,11.0,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2402
1,1,1,12,1,1,1,23,27,6,11,1,0,0,1,1,0,19,0,0,8,8,7,15.885714285714286,0,0,8,8,7,15.885714285714286,0,10.8,1.4,1.74,Graduate,0.013593526,0,2403
1,1,1,12,1,1,1,1,28,10,10,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,Dropout,0.013593526,0,2404
2,12,1,3,0,1,1,22,27,10,10,0,0,0,0,1,0,35,0,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,0.013593526,0,2405
2,12,1,2,1,9,1,22,27,8,8,1,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,0.013593526,0,2406
4,12,1,12,1,12,1,22,28,6,6,0,0,1,0,1,0,47,0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,15.5,2.8,-4.06,Dropout,0.013593526,0,2407
1,9,1,17,0,1,1,28,30,3,3,0,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,0.013593526,0,2408
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11.0,1,7.6,2.6,0.32,Dropout,0.013593526,0,2409
1,4,1,7,1,3,1,19,24,12,12,0,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,0.013593526,0,2410
2,12,1,3,0,1,1,19,24,12,12,0,0,0,0,0,0,51,0,0,6,13,4,11.25,0,0,6,12,0,0.0,1,10.8,1.4,1.74,Dropout,0.013593526,0,2411
2,12,2,17,0,1,1,22,27,10,10,0,0,0,1,0,0,43,0,0,5,11,3,10.666666666666666,0,1,5,10,4,12.5,0,9.4,-0.8,-3.12,Enrolled,0.013593526,0,2412
2,12,2,3,0,1,1,19,24,1,1,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.666666666666666,1,7.6,2.6,0.32,Graduate,0.013593526,0,2413
1,14,2,9,1,1,1,19,27,10,10,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.181818181818182,3,7.6,2.6,0.32,Graduate,0.013593526,0,2414
1,14,2,10,1,1,1,19,21,1,6,1,0,0,1,1,0,22,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2415
1,8,2,5,1,1,1,22,27,10,10,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,Dropout,0.013593526,0,2416
1,14,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,25,0,14,15,16,15,10.8,0,13,14,14,14,11.357142857142858,0,9.4,-0.8,-3.12,Graduate,0.013593526,0,2417
1,17,1,2,1,16,1,1,14,10,10,1,0,0,0,1,1,22,0,5,12,15,11,12.545454545454543,0,4,11,16,11,12.666666666666666,0,8.9,1.4,3.51,Graduate,0.013593526,0,2418
1,12,1,4,1,1,3,1,1,30,29,0,0,0,1,1,0,24,1,0,7,7,7,13.571428571428571,0,0,6,9,5,13.4,0,8.9,1.4,3.51,Enrolled,0.013593526,0,2419
1,12,1,6,1,2,1,23,28,10,11,0,0,0,1,1,0,47,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.013593526,0,2420
2,12,1,17,0,12,1,22,27,6,6,1,0,0,1,1,0,41,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,0.013593526,0,2421
1,12,1,4,1,1,1,22,27,10,10,1,0,0,1,1,0,43,0,0,6,9,6,14.77777777777778,0,0,6,11,5,12.2,0,13.9,-0.3,0.79,Graduate,0.013593526,0,2422
1,12,1,4,1,1,1,1,27,10,9,0,0,0,1,1,0,29,0,0,3,4,0,0.0,0,0,4,8,0,0.0,0,16.2,0.3,-0.92,Dropout,0.013593526,0,2423
1,12,2,7,1,1,1,22,27,6,6,0,0,0,1,1,0,30,0,0,2,2,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,Dropout,0.013593526,0,2424
1,12,2,9,1,13,1,13,28,10,10,0,0,0,0,1,0,26,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,0.013593526,0,2425
1,12,2,17,0,1,1,13,28,10,10,0,0,0,0,1,0,27,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,0.013593526,0,2426
2,12,2,14,1,1,1,22,27,10,10,0,0,0,1,1,1,36,0,0,5,5,5,11.4,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate,0.013593526,0,2427
1,12,1,4,1,12,1,1,14,5,11,0,0,0,1,1,0,29,0,3,9,13,6,11.666666666666666,0,2,7,10,6,10.857142857142858,0,15.5,2.8,-4.06,Dropout,0.013593526,0,2428
1,13,1,7,1,1,1,19,24,1,1,1,0,0,1,1,0,35,0,6,10,12,7,11.285714285714286,0,2,8,8,5,13.0,0,9.4,-0.8,-3.12,Dropout,0.013593526,0,2429
